ad_id,type,area,bedrooms,bathrooms,level,furnished,rent,city,region,price
Ad id 194192423,studio,100.0,1,2,2,no,yes,giza,sheikh zayed,15000.0
Ad id 193485142,apartment,180.0,3,2,2,no,yes,cairo,new cairo - el tagamoa,5500.0
Ad id 194034327,apartment,135.0,3,1,8,no,no,cairo,marg,450000.0
Ad id 194327031,studio,85.0,1,2,ground,yes,yes,cairo,new cairo - el tagamoa,12000.0
Ad id 194320966,apartment,167.0,3,3,5,no,no,cairo,new capital city,2304000.0
Ad id 194104822,apartment,124.0,3,2,ground,yes,yes,cairo,madinaty,11000.0
Ad id 194360030,apartment,175.0,3,3,3,no,yes,cairo,madinaty,9000.0
Ad id 194251316,apartment,131.0,3,2,1,no,yes,cairo,rehab city,8500.0
Ad id 194253790,apartment,112.0,2,2,ground,no,yes,cairo,madinaty,7500.0
Ad id 193368763,apartment,185.0,3,3,2,,no,cairo,new cairo - el tagamoa,1767500.0
Ad id 194286817,apartment,127.0,3,1,1,,no,giza,hadayek al-ahram,745000.0
Ad id 194284751,apartment,200.0,6,2,5,,no,giza,sheikh zayed,2700000.0
Ad id 194321501,apartment,155.0,3,2,1,no,no,cairo,katameya,1250000.0
Ad id 192517291,apartment,140.0,3,3,10+,no,no,alexandria,kafr abdo,2520000.0
Ad id 194132264,apartment,165.0,3,3,3,no,yes,cairo,madinaty,8500.0
Ad id 194307352,studio,88.0,1,1,2,yes,yes,cairo,new cairo - el tagamoa,16000.0
Ad id 194124099,apartment,175.0,3,2,4,no,yes,cairo,madinaty,9500.0
Ad id 194282854,apartment,190.0,3,2,2,no,yes,giza,hadayek 6th of october,5000.0
Ad id 194302066,apartment,265.0,4,3,10+,,yes,alexandria,smoha,14000.0
Ad id 193877691,apartment,120.0,3,1,5,no,yes,cairo,nasr city,5000.0
Ad id 194385752,apartment,170.0,5,2,8,,no,alexandria,gianaclis,1300000.0
Ad id 194269070,apartment,90.0,2,1,ground,no,yes,cairo,shorouk city,3500.0
Ad id 194308323,apartment,180.0,3,2,3,no,yes,giza,6th of october,5000.0
Ad id 194287623,apartment,149.0,3,3,2,,no,giza,sheikh zayed,4440000.0
Ad id 194367025,apartment,120.0,2,1,2,no,no,cairo,new heliopolis,720000.0
Ad id 194315775,apartment,148.0,2,2,ground,yes,no,cairo,new cairo - el tagamoa,4700000.0
Ad id 194251158,apartment,140.0,3,2,10+,yes,yes,alexandria,miami,7500.0
Ad id 194111923,apartment,210.0,3,3,2,no,yes,cairo,new cairo - el tagamoa,10500.0
Ad id 194299825,apartment,99.0,2,1,3,no,yes,cairo,rehab city,6500.0
Ad id 193483810,apartment,139.0,2,2,ground,,no,cairo,new cairo - el tagamoa,1720000.0
Ad id 194271495,duplex,401.0,5,4,ground,no,no,giza,6th of october,2350000.0
Ad id 194250110,apartment,300.0,3,2,2,yes,yes,giza,6th of october,15000.0
Ad id 194270947,apartment,134.0,3,2,1,no,yes,giza,sheikh zayed,14000.0
Ad id 194294771,apartment,157.0,2,3,2,no,no,giza,6th of october,2280000.0
Ad id 193911133,apartment,197.0,3,3,2,yes,yes,cairo,new cairo - el tagamoa,30000.0
Ad id 194160521,apartment,194.0,3,4,3,,yes,cairo,new cairo - el tagamoa,20000.0
Ad id 185272076,duplex,216.0,3,3,3,,no,cairo,new cairo - el tagamoa,4505000.0
Ad id 194144846,apartment,160.0,3,2,2,,yes,alexandria,al ibrahimiyyah,9000.0
Ad id 194320148,apartment,176.0,3,4,1,no,no,cairo,new cairo - el tagamoa,2900000.0
Ad id 194363435,apartment,127.0,3,2,5,yes,yes,cairo,new cairo - el tagamoa,13000.0
Ad id 194301466,apartment,175.0,3,3,2,no,no,cairo,madinaty,3450000.0
Ad id 193988734,apartment,160.0,3,2,2,no,yes,cairo,new cairo - el tagamoa,11000.0
Ad id 193895553,apartment,146.0,3,3,ground,,no,cairo,new cairo - el tagamoa,3200000.0
Ad id 194338464,apartment,99.0,2,1,ground,yes,yes,cairo,rehab city,17000.0
Ad id 194109431,apartment,140.0,2,1,10+,yes,yes,alexandria,mandara,4300.0
Ad id 194131277,apartment,173.0,2,3,ground,,yes,giza,6th of october,20000.0
Ad id 194306666,apartment,200.0,3,2,3,no,no,cairo,heliopolis,2450000.0
Ad id 194277820,apartment,211.0,3,3,ground,,no,cairo,madinaty,3600000.0
Ad id 194162467,apartment,82.0,2,1,1,yes,yes,cairo,madinaty,10000.0
Ad id 191711679,apartment,127.0,2,2,3,,no,cairo,new cairo - el tagamoa,720000.0
Ad id 194285774,apartment,135.0,3,2,4,no,yes,cairo,madinaty,7500.0
Ad id 194254645,apartment,100.0,2,2,2,no,no,giza,sheikh zayed,2200000.0
Ad id 194259606,apartment,130.0,3,2,1,,no,giza,sheikh zayed,2400000.0
Ad id 194272019,apartment,200.0,3,3,2,,yes,giza,sheikh zayed,17500.0
Ad id 183017269,apartment,245.0,5,3,1,no,no,giza,sheikh zayed,2646000.0
Ad id 193857089,apartment,110.0,2,1,2,yes,yes,alexandria,roushdy,11000.0
Ad id 194287355,apartment,200.0,3,2,ground,no,yes,cairo,new cairo - el tagamoa,12000.0
Ad id 194360590,apartment,230.0,3,3,1,,no,cairo,new cairo - el tagamoa,1500000.0
Ad id 148854194,duplex,255.0,4,3,ground,,no,giza,6th of october,1000000.0
Ad id 194208602,apartment,200.0,3,2,2,no,yes,cairo,hadayek al-kobba,5000.0
Ad id 186469896,apartment,70.0,1,1,ground,no,no,alexandria,nakheel,160000.0
Ad id 194300899,studio,95.0,1,2,ground,no,no,cairo,new cairo - el tagamoa,2805030.0
Ad id 194293953,apartment,165.0,3,3,2,no,no,cairo,new cairo - el tagamoa,4282000.0
Ad id 194322858,apartment,185.0,3,3,ground,no,no,cairo,new cairo - el tagamoa,1029000.0
Ad id 194270730,apartment,240.0,3,2,3,no,yes,cairo,new cairo - el tagamoa,6500.0
Ad id 194249053,apartment,150.0,3,2,1,no,no,giza,hadayek 6th of october,720000.0
Ad id 194320750,apartment,190.0,3,2,2,no,no,giza,sheikh zayed,1805000.0
Ad id 194364853,apartment,250.0,3,3,5,yes,yes,cairo,rehab city,23000.0
Ad id 194319301,apartment,155.0,3,2,3,no,no,cairo,new cairo - el tagamoa,3500000.0
Ad id 194120571,duplex,220.0,3,4,ground,no,no,cairo,new cairo - el tagamoa,6300000.0
Ad id 194180586,apartment,176.0,3,2,2,,no,cairo,new cairo - el tagamoa,343000.0
Ad id 194181697,apartment,300.0,3,3,ground,no,yes,giza,6th of october,11000.0
Ad id 194144689,apartment,189.0,4,3,ground,no,yes,cairo,madinaty,8500.0
Ad id 194286989,apartment,168.0,3,2,3,no,no,giza,sheikh zayed,1906800.0
Ad id 194338121,apartment,80.0,2,1,4,no,no,giza,hadayek 6th of october,560000.0
Ad id 194317653,apartment,100.0,2,1,ground,no,yes,cairo,madinaty,6000.0
Ad id 194315362,apartment,130.0,2,1,3,no,no,cairo,heliopolis,1600000.0
Ad id 194106900,apartment,150.0,3,1,10+,yes,yes,alexandria,mandara,500.0
Ad id 194201772,apartment,9.0,2,2,2,,yes,cairo,new cairo - el tagamoa,9500.0
Ad id 194314800,apartment,213.0,3,3,1,no,no,cairo,shorouk city,1730000.0
Ad id 194183175,apartment,210.0,3,2,1,yes,yes,cairo,new cairo - el tagamoa,12500.0
Ad id 194357443,apartment,110.0,2,1,3,no,no,alexandria,nakheel,295000.0
Ad id 193407906,apartment,135.0,3,2,ground,no,no,giza,sheikh zayed,3190000.0
Ad id 194306551,apartment,146.0,2,2,ground,,no,cairo,new cairo - el tagamoa,3300000.0
Ad id 194137827,apartment,150.0,3,2,9,no,no,alexandria,mandara,1500000.0
Ad id 194053482,apartment,150.0,3,1,2,no,no,cairo,ain shams,750000.0
Ad id 194165765,apartment,148.0,3,2,3,no,yes,cairo,rehab city,8500.0
Ad id 194062805,apartment,139.0,2,2,3,,no,cairo,mokattam,6800240.0
Ad id 194108812,apartment,72.0,2,1,2,no,yes,cairo,madinaty,4500.0
Ad id 193523591,apartment,108.0,2,1,3,no,no,alexandria,al ibrahimiyyah,1100000.0
Ad id 194283286,apartment,190.0,3,2,4,,yes,cairo,nasr city,9000.0
Ad id 194198523,apartment,150.0,3,2,1,no,yes,cairo,new cairo - el tagamoa,12000.0
Ad id 193823016,apartment,150.0,3,1,5,no,no,alexandria,mandara,1150000.0
Ad id 193637934,apartment,220.0,3,3,1,yes,no,cairo,nasr city,2000000.0
Ad id 194364777,apartment,140.0,3,2,4,,no,cairo,madinaty,3100000.0
Ad id 194235279,apartment,115.0,2,1,8,no,yes,cairo,katameya,6700.0
Ad id 194030856,apartment,200.0,3,3,3,no,yes,alexandria,roushdy,15000.0
Ad id 194109205,apartment,99.0,2,1,3,yes,yes,cairo,rehab city,15000.0
Ad id 194127525,apartment,200.0,4,3,1,no,yes,cairo,madinaty,9000.0
Ad id 194067463,apartment,200.0,3,2,2,no,no,giza,6th of october,800000.0
Ad id 194363259,penthouse,300.0,4,3,4,,no,cairo,new cairo - el tagamoa,7200000.0
Ad id 194246481,apartment,196.0,4,3,2,no,no,giza,6th of october,1568000.0
Ad id 194189009,apartment,215.0,3,3,3,no,no,cairo,new cairo - el tagamoa,4850000.0
Ad id 194247900,apartment,115.0,3,2,ground,no,no,cairo,rehab city,2950000.0
Ad id 194284715,apartment,200.0,3,2,1,no,no,cairo,new cairo - el tagamoa,2400000.0
Ad id 194175426,apartment,130.0,3,1,6,no,no,alexandria,nakheel,415000.0
Ad id 194161509,apartment,110.0,2,1,4,yes,yes,cairo,sheraton,500.0
Ad id 194092382,apartment,179.0,3,3,2,,yes,giza,sheikh zayed,14000.0
Ad id 194304087,penthouse,360.0,4,3,3,no,no,cairo,new cairo - el tagamoa,5300000.0
Ad id 181442606,apartment,194.0,3,2,10+,,no,matruh,alamein,600000.0
Ad id 194317382,apartment,135.0,3,2,3,no,no,cairo,new cairo - el tagamoa,1225000.0
Ad id 194264444,apartment,135.0,2,2,5,no,no,cairo,new cairo - el tagamoa,1200000.0
Ad id 194161803,apartment,155.0,3,3,3,no,yes,cairo,rehab city,7000.0
Ad id 194307670,apartment,280.0,3,3,4,no,no,giza,mohandessin,4500000.0
Ad id 194028918,apartment,150.0,3,2,10+,yes,yes,alexandria,miami,7500.0
Ad id 194128664,apartment,170.0,3,3,ground,no,no,giza,6th of october,6700000.0
Ad id 194289329,apartment,167.0,3,2,1,no,no,giza,sheikh zayed,350000.0
Ad id 194219739,duplex,85.0,2,1,ground,yes,yes,giza,sheikh zayed,8000.0
Ad id 194253017,apartment,210.0,3,2,10+,no,yes,alexandria,roushdy,10000.0
Ad id 194180880,apartment,243.0,4,3,2,,no,giza,6th of october,1628100.0
Ad id 194134277,apartment,160.0,3,2,2,no,yes,cairo,new cairo - el tagamoa,6500.0
Ad id 182481596,apartment,146.0,3,2,3,,no,cairo,downtown cairo,175000.0
Ad id 194343275,apartment,175.0,3,2,7,yes,no,giza,faisal,950000.0
Ad id 194304456,apartment,90.0,2,2,1,no,no,giza,sheikh zayed,2000000.0
Ad id 194267912,apartment,120.0,3,2,ground,yes,yes,giza,sheikh zayed,17500.0
Ad id 194152021,apartment,70.0,2,1,ground,yes,yes,giza,sheikh zayed,13000.0
Ad id 194232763,apartment,280.0,4,2,6,no,yes,cairo,nasr city,15000.0
Ad id 194263645,apartment,70.0,2,1,1,yes,yes,cairo,madinaty,8500.0
Ad id 194299948,apartment,180.0,3,2,2,no,yes,cairo,new cairo - el tagamoa,12500.0
Ad id 194180058,apartment,92.0,2,1,3,no,yes,cairo,madinaty,5500.0
Ad id 194328981,studio,30.0,1,1,highest,no,yes,giza,sheikh zayed,8500.0
Ad id 194264743,apartment,155.0,3,3,3,no,no,cairo,sheraton,2900000.0
Ad id 194189636,apartment,110.0,2,1,4,no,yes,alexandria,fleming,4000.0
Ad id 193872872,apartment,130.0,2,1,4,yes,yes,alexandria,kafr abdo,7000.0
Ad id 193910627,apartment,90.0,2,1,10+,,yes,alexandria,sidi gaber,5000.0
Ad id 194127439,apartment,220.0,3,3,1,no,yes,cairo,new cairo - el tagamoa,20000.0
Ad id 194269312,apartment,110.0,3,2,3,,no,cairo,madinaty,2400000.0
Ad id 194321852,penthouse,235.0,4,3,1,no,no,giza,sheikh zayed,2702500.0
Ad id 194387480,apartment,80.0,2,1,6,yes,yes,alexandria,asafra,300.0
Ad id 194305456,apartment,210.0,3,3,3,no,yes,cairo,new cairo - el tagamoa,25000.0
Ad id 194321550,apartment,186.0,3,2,2,no,no,cairo,heliopolis,350000.0
Ad id 194079465,apartment,120.0,2,2,2,no,yes,giza,sheikh zayed,11500.0
Ad id 194301665,apartment,185.0,3,2,5,no,no,cairo,mokattam,1150000.0
Ad id 194269640,apartment,165.0,3,3,4,no,no,cairo,madinaty,4100000.0
Ad id 194269156,duplex,210.0,3,3,ground,no,no,cairo,new cairo - el tagamoa,3200000.0
Ad id 194281470,apartment,120.0,2,1,highest,no,no,alexandria,sidi gaber,1800000.0
Ad id 194236381,apartment,100.0,2,1,2,no,yes,cairo,new cairo - el tagamoa,3700.0
Ad id 194300631,apartment,350.0,5,3,6,no,yes,cairo,nasr city,33000.0
Ad id 194319802,apartment,133.0,2,2,2,no,yes,cairo,new cairo - el tagamoa,17000.0
Ad id 194190974,apartment,155.0,3,2,5,no,no,alexandria,sidi beshr,1550000.0
Ad id 194365074,apartment,190.0,3,3,ground,no,no,giza,6th of october,1577000.0
Ad id 194235129,apartment,133.0,2,2,2,no,no,cairo,new cairo - el tagamoa,2850000.0
Ad id 194269098,apartment,115.0,3,1,3,no,no,cairo,new cairo - el tagamoa,925000.0
Ad id 194324871,apartment,200.0,3,2,ground,yes,yes,cairo,new cairo - el tagamoa,12000.0
Ad id 194179115,duplex,290.0,4,3,2,no,no,alexandria,laurent,7166000.0
Ad id 192648424,apartment,85.0,2,1,1,,no,alexandria,agami,235000.0
Ad id 194356851,apartment,350.0,6,3,10,no,yes,cairo,nasr city,32000.0
Ad id 194205305,apartment,148.0,3,2,1,,yes,cairo,madinaty,9500.0
Ad id 194270448,apartment,175.0,5,4,5,no,no,cairo,new capital city,2122000.0
Ad id 194320106,apartment,210.0,3,3,2,no,yes,cairo,new cairo - el tagamoa,13500.0
Ad id 194321235,apartment,171.0,3,2,ground,no,no,giza,6th of october,550000.0
Ad id 194234868,apartment,3.0,2,2,2,no,yes,cairo,new cairo - el tagamoa,15000.0
Ad id 194194684,apartment,80.0,2,1,2,no,no,giza,sheikh zayed,1200000.0
Ad id 194322150,apartment,79.0,2,1,1,no,no,cairo,madinaty,417000.0
Ad id 194265659,studio,57.0,1,1,ground,yes,no,matruh,alamein,199800.0
Ad id 194128898,apartment,100.0,2,1,6,,yes,cairo,madinaty,5500.0
Ad id 194301147,apartment,200.0,3,2,3,,no,cairo,nasr city,1900000.0
Ad id 194252020,duplex,330.0,4,3,2,no,no,giza,6th of october,2650000.0
Ad id 194169872,apartment,380.0,4,3,ground,,yes,cairo,new cairo - el tagamoa,30000.0
Ad id 194285546,apartment,213.0,3,3,2,no,no,cairo,new cairo - el tagamoa,399000.0
Ad id 194224165,apartment,60.0,2,1,2,,no,damietta,ras al-bar,500000.0
Ad id 193155524,apartment,175.0,3,2,3,yes,yes,giza,hadayek al-ahram,8500.0
Ad id 194231506,apartment,165.0,3,3,4,no,no,cairo,madinaty,2850000.0
Ad id 194155366,duplex,350.0,6,2,ground,yes,yes,cairo,new cairo - el tagamoa,35000.0
Ad id 194386040,apartment,138.0,3,2,2,no,no,alexandria,smoha,2484000.0
Ad id 194308036,apartment,100.0,3,1,9,,no,cairo,ain shams,260000.0
Ad id 194359384,apartment,227.0,3,3,ground,,no,cairo,new cairo - el tagamoa,900000.0
Ad id 194319282,apartment,135.0,3,2,1,no,no,cairo,new cairo - el tagamoa,1012500.0
Ad id 194382778,studio,95.0,1,2,ground,no,no,cairo,new cairo - el tagamoa,2805030.0
Ad id 181452286,apartment,200.0,3,2,3,no,yes,alexandria,laurent,8000.0
Ad id 193779602,apartment,136.0,3,2,2,no,no,cairo,obour city,820000.0
Ad id 194289395,apartment,110.0,3,1,1,,no,alexandria,moharam bik,600000.0
Ad id 194312421,apartment,210.0,3,2,ground,no,no,cairo,new cairo - el tagamoa,1627500.0
Ad id 194275725,duplex,235.0,3,4,ground,,no,cairo,new cairo - el tagamoa,2623000.0
Ad id 194024694,apartment,650.0,3,4,2,yes,yes,cairo,zamalek,145000.0
Ad id 194157305,apartment,125.0,2,1,2,no,no,alexandria,nakheel,335000.0
Ad id 194179563,duplex,225.0,3,3,4,,no,cairo,new cairo - el tagamoa,620000.0
Ad id 194301217,apartment,165.0,3,2,3,,no,cairo,new cairo - el tagamoa,215000.0
Ad id 194341506,apartment,149.0,3,2,ground,,no,cairo,new cairo - el tagamoa,1320000.0
Ad id 194298468,duplex,235.0,3,3,ground,,no,cairo,new cairo - el tagamoa,6300000.0
Ad id 194317636,apartment,300.0,3,3,2,no,yes,cairo,shorouk city,8500.0
Ad id 193664116,apartment,230.0,3,3,10,yes,yes,alexandria,glim,14000.0
Ad id 194272142,apartment,160.0,3,2,2,,no,cairo,new cairo - el tagamoa,370000.0
Ad id 194251022,duplex,219.0,4,3,2,no,no,cairo,new capital city,4420000.0
Ad id 194319066,apartment,131.0,3,2,9,no,no,cairo,maadi,347000.0
Ad id 194282874,apartment,170.0,3,2,8,,yes,cairo,nasr city,6300.0
Ad id 194316914,penthouse,193.0,3,3,3,no,no,cairo,new cairo - el tagamoa,2750000.0
Ad id 194151210,apartment,130.0,3,2,5,no,yes,giza,sheikh zayed,6000.0
Ad id 194284592,apartment,300.0,4,4,1,,yes,cairo,rehab city,21000.0
Ad id 194180922,apartment,140.0,3,2,1,no,yes,cairo,new cairo - el tagamoa,7000.0
Ad id 194291763,apartment,70.0,2,1,2,no,yes,giza,6th of october,2500.0
Ad id 194320295,apartment,135.0,3,3,2,no,no,giza,6th of october,1300000.0
Ad id 194254233,apartment,160.0,3,2,5,yes,yes,giza,haram,25000.0
Ad id 194179404,apartment,165.0,3,2,3,no,no,cairo,maadi,1300000.0
Ad id 194179219,apartment,185.0,3,3,ground,no,no,giza,sheikh zayed,2100000.0
Ad id 194361711,apartment,124.0,3,2,4,no,no,cairo,madinaty,2000000.0
Ad id 194200842,apartment,190.0,3,2,1,no,yes,cairo,new cairo - el tagamoa,8500.0
Ad id 194179144,duplex,160.0,2,1,5,yes,no,alexandria,nakheel,265000.0
Ad id 194209741,apartment,96.0,2,2,4,yes,yes,cairo,madinaty,10000.0
Ad id 194306125,apartment,100.0,2,1,5,no,no,alexandria,nakheel,310000.0
Ad id 194291740,apartment,170.0,3,2,2,no,yes,cairo,nasr city,7000.0
Ad id 194298623,apartment,133.0,2,2,1,,no,cairo,new cairo - el tagamoa,300000.0
Ad id 194352288,apartment,150.0,3,1,10+,yes,yes,alexandria,sidi gaber,1500.0
Ad id 194286454,apartment,156.0,3,2,3,no,no,cairo,new capital city,2800000.0
Ad id 194297236,apartment,215.0,3,3,3,yes,yes,cairo,katameya,9200.0
Ad id 194147789,apartment,75.0,1,1,2,no,no,cairo,new cairo - el tagamoa,1500000.0
Ad id 178498141,penthouse,220.0,4,4,3,,no,cairo,new cairo - el tagamoa,2800000.0
Ad id 194204471,apartment,100.0,2,2,2,no,no,cairo,mostakbal city,1350000.0
Ad id 194281235,studio,25.0,1,1,ground,yes,yes,giza,6th of october,3800.0
Ad id 194248855,apartment,194.0,3,3,highest,,no,cairo,new cairo - el tagamoa,2000000.0
Ad id 194099301,apartment,100.0,3,1,6,yes,yes,cairo,nasr city,4300.0
Ad id 194322851,apartment,175.0,3,3,6,no,yes,cairo,madinaty,8000.0
Ad id 193995019,apartment,80.0,3,1,5,no,yes,alexandria,asafra,2000.0
Ad id 194364631,apartment,135.0,2,2,2,,no,cairo,new cairo - el tagamoa,3400000.0
Ad id 194310389,apartment,155.0,3,3,2,no,no,cairo,rehab city,2800000.0
Ad id 194364330,duplex,260.0,3,3,ground,no,yes,cairo,new cairo - el tagamoa,35000.0
Ad id 194083704,apartment,130.0,2,2,2,,no,cairo,new cairo - el tagamoa,3700000.0
Ad id 194242826,apartment,75.0,2,1,3,no,no,cairo,ain shams,365000.0
Ad id 194283335,apartment,116.0,3,2,1,yes,yes,cairo,madinaty,14000.0
Ad id 194315334,apartment,120.0,2,1,10+,,no,alexandria,moharam bik,920000.0
Ad id 194199794,apartment,126.0,2,3,ground,no,no,cairo,new cairo - el tagamoa,2300000.0
Ad id 194111040,studio,90.0,1,1,3,no,yes,cairo,new cairo - el tagamoa,17500.0
Ad id 194335552,room,130.0,3,1,8,yes,yes,cairo,nasr city,7500.0
Ad id 194024100,studio,76.0,1,2,ground,,no,cairo,new cairo - el tagamoa,2250000.0
Ad id 192458506,apartment,260.0,3,2,9,no,no,alexandria,laurent,3200000.0
Ad id 194181781,apartment,175.0,3,3,2,no,no,cairo,obour city,875000.0
Ad id 190643901,apartment,148.0,3,3,2,no,no,cairo,new cairo - el tagamoa,2411000.0
Ad id 194319061,apartment,188.0,3,3,3,no,no,giza,sheikh zayed,5200000.0
Ad id 194315213,apartment,214.0,3,4,1,yes,no,cairo,new cairo - el tagamoa,10500000.0
Ad id 194127483,apartment,360.0,5,3,9,no,yes,cairo,nasr city,25000.0
Ad id 194300547,apartment,223.0,3,2,1,no,no,cairo,shorouk city,1300000.0
Ad id 194281864,apartment,160.0,3,1,ground,no,yes,cairo,new cairo - el tagamoa,6700.0
Ad id 194361796,duplex,310.0,4,4,4,no,no,cairo,new cairo - el tagamoa,4250000.0
Ad id 192620107,apartment,143.0,3,2,2,,yes,cairo,new cairo - el tagamoa,11000.0
Ad id 194276088,apartment,190.0,3,2,9,no,no,giza,faisal,650000.0
Ad id 194320798,apartment,156.0,3,2,5,no,no,cairo,nasr city,2800000.0
Ad id 192517478,apartment,140.0,3,3,9,no,no,alexandria,al ibrahimiyyah,2520000.0
Ad id 194301324,apartment,136.0,3,2,2,no,no,cairo,madinaty,2750000.0
Ad id 194315167,apartment,127.0,2,3,ground,no,no,cairo,new cairo - el tagamoa,4400000.0
Ad id 194190606,apartment,82.0,2,1,3,no,yes,cairo,madinaty,5500.0
Ad id 194286584,apartment,150.0,2,1,highest,no,yes,cairo,new cairo - el tagamoa,5500.0
Ad id 194382107,apartment,100.0,3,1,3,no,no,sharqia,bilbeis,370000.0
Ad id 193896271,apartment,190.0,3,3,2,no,no,cairo,new cairo - el tagamoa,4350000.0
Ad id 194349477,apartment,180.0,2,1,2,no,yes,alexandria,sidi gaber,6000.0
Ad id 194166073,apartment,99.0,2,1,1,no,yes,cairo,rehab city,6500.0
Ad id 190763671,apartment,122.0,2,1,ground,no,no,cairo,new cairo - el tagamoa,2300000.0
Ad id 194093177,apartment,137.0,3,2,6,no,no,gharbia,tanta,1100000.0
Ad id 191212675,apartment,179.0,3,3,2,no,no,cairo,new cairo - el tagamoa,1595700.0
Ad id 194250891,apartment,155.0,3,3,2,no,no,cairo,new capital city,2800000.0
Ad id 184807080,apartment,250.0,3,2,3,,no,alexandria,stanley,3200000.0
Ad id 194266750,duplex,190.0,4,4,ground,no,no,cairo,new cairo - el tagamoa,4300000.0
Ad id 194241501,apartment,165.0,3,2,4,no,no,cairo,gesr al suez,480000.0
Ad id 194273987,duplex,236.0,4,4,4,,no,cairo,new cairo - el tagamoa,2585000.0
Ad id 194224708,apartment,120.0,2,1,4,yes,yes,cairo,zahraa al maadi,9000.0
Ad id 194251162,apartment,120.0,2,2,2,no,yes,giza,sheikh zayed,6000.0
Ad id 194317950,apartment,180.0,3,2,ground,no,no,giza,sheikh zayed,1550000.0
Ad id 194299809,studio,25.0,1,1,ground,yes,no,giza,6th of october,400000.0
Ad id 193977430,apartment,128.0,2,2,2,,no,cairo,new cairo - el tagamoa,256000.0
Ad id 194133478,duplex,400.0,4,4,ground,,yes,cairo,new cairo - el tagamoa,17000.0
Ad id 194209203,apartment,170.0,3,1,7,no,no,alexandria,smoha,2100000.0
Ad id 194283844,apartment,183.0,3,3,2,,no,cairo,new cairo - el tagamoa,3250000.0
Ad id 194360364,duplex,255.0,3,3,ground,no,no,cairo,new cairo - el tagamoa,7000000.0
Ad id 194208184,apartment,120.0,2,1,1,no,no,alexandria,nakheel,420000.0
Ad id 194149709,duplex,143.0,2,3,7,no,yes,cairo,new cairo - el tagamoa,12200.0
Ad id 191837028,apartment,175.0,3,2,5,no,no,alexandria,smoha,3300000.0
Ad id 194282186,apartment,244.0,3,3,2,,no,cairo,madinaty,3780000.0
Ad id 194167696,apartment,140.0,3,3,1,yes,yes,cairo,new cairo - el tagamoa,8000.0
Ad id 193795775,apartment,270.0,3,3,1,no,no,cairo,new cairo - el tagamoa,1836000.0
Ad id 193950948,apartment,190.0,3,2,3,no,yes,giza,6th of october,5300.0
Ad id 194296482,duplex,320.0,4,3,3,yes,no,cairo,new cairo - el tagamoa,3850000.0
Ad id 194246036,apartment,181.0,3,3,2,no,no,cairo,new cairo - el tagamoa,4510000.0
Ad id 194129484,apartment,170.0,3,3,2,,no,cairo,new cairo - el tagamoa,3100000.0
Ad id 194384105,apartment,220.0,4,3,2,,yes,alexandria,saba pasha,11000.0
Ad id 194173590,apartment,116.0,3,2,4,no,yes,cairo,madinaty,6000.0
Ad id 194288112,apartment,175.0,2,3,ground,no,no,giza,6th of october,4400000.0
Ad id 194274294,apartment,140.0,3,2,3,no,no,cairo,new cairo - el tagamoa,1650000.0
Ad id 194289187,apartment,133.0,2,2,1,no,yes,cairo,new cairo - el tagamoa,20000.0
Ad id 194268454,apartment,204.0,3,3,2,,no,giza,sheikh zayed,2530000.0
